Blender 4.0.2
Fra:1 Mem:71.63M (Peak 72.71M) | Time:00:01.06 | Syncing AurelianContinuousTerrain
Fra:1 Mem:82.43M (Peak 86.17M) | Time:00:02.23 | Syncing Role_rock_e
Fra:1 Mem:82.44M (Peak 86.17M) | Time:00:02.23 | Syncing rock_single_C.001
Fra:1 Mem:82.45M (Peak 86.17M) | Time:00:02.23 | Syncing Role_rock_c.001
Fra:1 Mem:82.46M (Peak 86.17M) | Time:00:02.23 | Syncing rock_single_E.001
Fra:1 Mem:82.47M (Peak 86.17M) | Time:00:02.23 | Syncing Role_rock_e.001
Fra:1 Mem:82.48M (Peak 86.17M) | Time:00:02.23 | Syncing rock_single_C.002
Fra:1 Mem:82.49M (Peak 86.17M) | Time:00:02.23 | Syncing Role_rock_c.002
Fra:1 Mem:82.49M (Peak 86.17M) | Time:00:02.23 | Syncing AurelianVillageV4Sun
Fra:1 Mem:82.49M (Peak 86.17M) | Time:00:02.23 | Syncing VillageV4DesktopCamera
Fra:1 Mem:82.41M (Peak 86.17M) | Time:00:02.25 | Rendering 1 / 64 samples
Fra:1 Mem:80.48M (Peak 86.17M) | Time:00:12.97 | Rendering 26 / 64 samples
Fra:1 Mem:80.48M (Peak 86.17M) | Time:00:20.63 | Rendering 51 / 64 samples
Fra:1 Mem:80.48M (Peak 86.17M) | Time:00:24.62 | Rendering 64 / 64 samples
Saved: '/home/runner/work/_temp/pixel-nations-village-v4/render/desktop/base.png'
Time: 00:25.31 (Saving: 00:00.34)

Fra:1 Mem:81.86M (Peak 81.86M) | Time:00:00.03 | Syncing AurelianContinuousTerrain
Fra:1 Mem:83.68M (Peak 83.68M) | Time:00:00.03 | Syncing RiverWater
Fra:1 Mem:83.70M (Peak 83.70M) | Time:00:00.03 | Syncing RoadApproach
Fra:1 Mem:83.71M (Peak 83.71M) | Time:00:00.03 | Syncing building_bridge_A
Fra:1 Mem:83.79M (Peak 83.79M) | Time:00:00.03 | Syncing Role_bridge
Fra:1 Mem:83.80M (Peak 83.80M) | Time:00:00.03 | Syncing tree_single_A
Fra:1 Mem:83.81M (Peak 83.81M) | Time:00:00.03 | Syncing Role_tree_a
Fra:1 Mem:83.81M (Peak 83.81M) | Time:00:00.03 | Syncing tree_single_B
Fra:1 Mem:83.85M (Peak 83.85M) | Time:00:00.03 | Syncing Role_tree_b
Fra:1 Mem:83.85M (Peak 83.85M) | Time:00:00.03 | Syncing tree_single_A.001
Fra:1 Mem:83.86M (Peak 83.86M) | Time:00:00.03 | Syncing Role_tree_a.001
Fra:1 Mem:83.87M (Peak 83.87M) | Time:00:00.03 | Syncing tree_single_B.001
Fra:1 Mem:83.90M (Peak 83.90M) | Time:00:00.03 | Syncing Role_tree_b.001
Fra:1 Mem:83.91M (Peak 83.91M) | Time:00:00.03 | Syncing tree_single_A.002
Fra:1 Mem:83.92M (Peak 83.92M) | Time:00:00.03 | Syncing Role_tree_a.002
Fra:1 Mem:83.92M (Peak 83.92M) | Time:00:00.03 | Syncing tree_single_B.002
Fra:1 Mem:83.95M (Peak 83.95M) | Time:00:00.03 | Syncing Role_tree_b.002
Fra:1 Mem:83.96M (Peak 83.96M) | Time:00:00.03 | Syncing tree_single_A.003
Fra:1 Mem:83.97M (Peak 83.97M) | Time:00:00.03 | Syncing Role_tree_a.003
Fra:1 Mem:83.98M (Peak 83.98M) | Time:00:00.03 | Syncing tree_single_B.003
Fra:1 Mem:84.01M (Peak 84.01M) | Time:00:00.03 | Syncing Role_tree_b.003
Fra:1 Mem:84.01M (Peak 84.01M) | Time:00:00.03 | Syncing rock_single_C
Fra:1 Mem:84.02M (Peak 84.02M) | Time:00:00.03 | Syncing Role_rock_c
Fra:1 Mem:84.03M (Peak 84.03M) | Time:00:00.03 | Syncing rock_single_E
Fra:1 Mem:84.04M (Peak 84.04M) | Time:00:00.03 | Syncing Role_rock_e
Fra:1 Mem:84.05M (Peak 84.05M) | Time:00:00.03 | Syncing rock_single_C.001
Fra:1 Mem:84.06M (Peak 84.06M) | Time:00:00.03 | Syncing Role_rock_c.001
Fra:1 Mem:84.06M (Peak 84.06M) | Time:00:00.03 | Syncing rock_single_E.001
Fra:1 Mem:84.08M (Peak 84.08M) | Time:00:00.03 | Syncing Role_rock_e.001
Fra:1 Mem:84.08M (Peak 84.08M) | Time:00:00.03 | Syncing rock_single_C.002
Fra:1 Mem:84.09M (Peak 84.09M) | Time:00:00.03 | Syncing Role_rock_c.002
Fra:1 Mem:84.10M (Peak 84.10M) | Time:00:00.03 | Syncing CampPath
Fra:1 Mem:84.11M (Peak 84.11M) | Time:00:00.03 | Syncing rock_single_C.003
Fra:1 Mem:84.12M (Peak 84.12M) | Time:00:00.03 | Syncing Role_rock_c.003
Fra:1 Mem:84.12M (Peak 84.12M) | Time:00:00.03 | Syncing rock_single_C.004
Fra:1 Mem:84.13M (Peak 84.13M) | Time:00:00.03 | Syncing Role_rock_c.004
Fra:1 Mem:84.14M (Peak 84.14M) | Time:00:00.03 | Syncing rock_single_C.005
Fra:1 Mem:84.15M (Peak 84.15M) | Time:00:00.03 | Syncing Role_rock_c.005
Fra:1 Mem:84.16M (Peak 84.16M) | Time:00:00.03 | Syncing rock_single_C.006
Fra:1 Mem:84.17M (Peak 84.17M) | Time:00:00.03 | Syncing Role_rock_c.006
Fra:1 Mem:84.17M (Peak 84.17M) | Time:00:00.03 | Syncing rock_single_C.007
Fra:1 Mem:84.18M (Peak 84.18M) | Time:00:00.03 | Syncing Role_rock_c.007
Fra:1 Mem:84.19M (Peak 84.19M) | Time:00:00.03 | Syncing rock_single_C.008
Fra:1 Mem:84.20M (Peak 84.20M) | Time:00:00.03 | Syncing Role_rock_c.008
Fra:1 Mem:84.20M (Peak 84.20M) | Time:00:00.03 | Syncing rock_single_C.009
Fra:1 Mem:84.21M (Peak 84.21M) | Time:00:00.03 | Syncing Role_rock_c.009
Fra:1 Mem:84.22M (Peak 84.22M) | Time:00:00.03 | Syncing rock_single_C.010
Fra:1 Mem:84.23M (Peak 84.23M) | Time:00:00.03 | Syncing Role_rock_c.010
Fra:1 Mem:84.23M (Peak 84.23M) | Time:00:00.03 | Syncing CampHearthLog_0
Fra:1 Mem:84.24M (Peak 84.24M) | Time:00:00.03 | Syncing CampHearthLog_1
Fra:1 Mem:84.25M (Peak 84.25M) | Time:00:00.03 | Syncing CampHearthFlame
Fra:1 Mem:84.26M (Peak 84.26M) | Time:00:00.03 | Syncing CampHearthWarmLight
Fra:1 Mem:84.27M (Peak 84.27M) | Time:00:00.03 | Syncing tent
Fra:1 Mem:88.30M (Peak 92.28M) | Time:00:00.05 | Syncing camp__tent
Fra:1 Mem:88.30M (Peak 92.28M) | Time:00:00.05 | Syncing flag_red
Fra:1 Mem:88.31M (Peak 92.28M) | Time:00:00.05 | Syncing camp__flag_red
Fra:1 Mem:88.32M (Peak 92.28M) | Time:00:00.05 | Syncing crate_A_big
Fra:1 Mem:88.34M (Peak 92.28M) | Time:00:00.05 | Syncing camp__crate_big
Fra:1 Mem:88.35M (Peak 92.28M) | Time:00:00.05 | Syncing crate_A_small
Fra:1 Mem:88.37M (Peak 92.28M) | Time:00:00.05 | Syncing camp__crate_small
Fra:1 Mem:88.38M (Peak 92.28M) | Time:00:00.05 | Syncing resource_lumber
Fra:1 Mem:88.41M (Peak 92.28M) | Time:00:00.05 | Syncing camp__lumber
Fra:1 Mem:88.42M (Peak 92.28M) | Time:00:00.05 | Syncing sack
Fra:1 Mem:88.44M (Peak 92.28M) | Time:00:00.05 | Syncing camp__sack
Fra:1 Mem:88.44M (Peak 92.28M) | Time:00:00.05 | Syncing barrel
Fra:1 Mem:88.48M (Peak 92.28M) | Time:00:00.05 | Syncing camp__barrel
Fra:1 Mem:88.48M (Peak 92.28M) | Time:00:00.05 | Syncing wheelbarrow
Fra:1 Mem:88.58M (Peak 92.28M) | Time:00:00.05 | Syncing camp__wheelbarrow
Fra:1 Mem:88.58M (Peak 92.28M) | Time:00:00.05 | Syncing AurelianVillageV4Sun
Fra:1 Mem:88.58M (Peak 92.28M) | Time:00:00.05 | Syncing VillageV4DesktopCamera
Fra:1 Mem:88.43M (Peak 92.28M) | Time:00:00.07 | Rendering 1 / 64 samples
Fra:1 Mem:86.33M (Peak 92.28M) | Time:00:09.18 | Rendering 26 / 64 samples
Fra:1 Mem:86.33M (Peak 92.28M) | Time:00:17.37 | Rendering 51 / 64 samples
Fra:1 Mem:86.33M (Peak 92.28M) | Time:00:21.63 | Rendering 64 / 64 samples
Saved: '/home/runner/work/_temp/pixel-nations-village-v4/render/desktop/stage-01-camp.png'
Time: 00:22.33 (Saving: 00:00.34)

Fra:1 Mem:86.05M (Peak 86.05M) | Time:00:00.03 | Syncing AurelianContinuousTerrain
Fra:1 Mem:87.87M (Peak 87.87M) | Time:00:00.03 | Syncing RiverWater
Fra:1 Mem:87.89M (Peak 87.89M) | Time:00:00.03 | Syncing RoadApproach
Fra:1 Mem:87.90M (Peak 87.90M) | Time:00:00.03 | Syncing building_bridge_A
Fra:1 Mem:87.98M (Peak 87.98M) | Time:00:00.03 | Syncing Role_bridge
Fra:1 Mem:87.99M (Peak 87.99M) | Time:00:00.03 | Syncing tree_single_A
Fra:1 Mem:88.00M (Peak 88.00M) | Time:00:00.03 | Syncing Role_tree_a
Fra:1 Mem:88.00M (Peak 88.00M) | Time:00:00.03 | Syncing tree_single_B
Fra:1 Mem:88.04M (Peak 88.04M) | Time:00:00.03 | Syncing Role_tree_b
Fra:1 Mem:88.04M (Peak 88.04M) | Time:00:00.03 | Syncing tree_single_A.001
Fra:1 Mem:88.05M (Peak 88.05M) | Time:00:00.03 | Syncing Role_tree_a.001
Fra:1 Mem:88.06M (Peak 88.06M) | Time:00:00.03 | Syncing tree_single_B.001
Fra:1 Mem:88.09M (Peak 88.09M) | Time:00:00.03 | Syncing Role_tree_b.001
Fra:1 Mem:88.09M (Peak 88.09M) | Time:00:00.03 | Syncing tree_single_A.002
Fra:1 Mem:88.11M (Peak 88.11M) | Time:00:00.03 | Syncing Role_tree_a.002
Fra:1 Mem:88.11M (Peak 88.11M) | Time:00:00.03 | Syncing tree_single_B.002
Fra:1 Mem:88.14M (Peak 88.14M) | Time:00:00.03 | Syncing Role_tree_b.002
Fra:1 Mem:88.15M (Peak 88.15M) | Time:00:00.03 | Syncing tree_single_A.003
Fra:1 Mem:88.16M (Peak 88.16M) | Time:00:00.03 | Syncing Role_tree_a.003
Fra:1 Mem:88.16M (Peak 88.16M) | Time:00:00.03 | Syncing tree_single_B.003
Fra:1 Mem:88.20M (Peak 88.20M) | Time:00:00.03 | Syncing Role_tree_b.003
Fra:1 Mem:88.20M (Peak 88.20M) | Time:00:00.03 | Syncing rock_single_C
Fra:1 Mem:88.21M (Peak 88.21M) | Time:00:00.03 | Syncing Role_rock_c
Fra:1 Mem:88.22M (Peak 88.22M) | Time:00:00.03 | Syncing rock_single_E
Fra:1 Mem:88.23M (Peak 88.23M) | Time:00:00.03 | Syncing Role_rock_e
Fra:1 Mem:88.24M (Peak 88.24M) | Time:00:00.03 | Syncing rock_single_C.001
Fra:1 Mem:88.25M (Peak 88.25M) | Time:00:00.03 | Syncing Role_rock_c.001
Fra:1 Mem:88.25M (Peak 88.25M) | Time:00:00.03 | Syncing rock_single_E.001
Fra:1 Mem:88.26M (Peak 88.26M) | Time:00:00.03 | Syncing Role_rock_e.001
Fra:1 Mem:88.27M (Peak 88.27M) | Time:00:00.03 | Syncing rock_single_C.002
Fra:1 Mem:88.28M (Peak 88.28M) | Time:00:00.03 | Syncing Role_rock_c.002
Fra:1 Mem:88.28M (Peak 88.28M) | Time:00:00.03 | Syncing CampPath
Fra:1 Mem:88.30M (Peak 88.30M) | Time:00:00.03 | Syncing rock_single_C.003
Fra:1 Mem:88.31M (Peak 88.31M) | Time:00:00.03 | Syncing Role_rock_c.003
Fra:1 Mem:88.31M (Peak 88.31M) | Time:00:00.03 | Syncing rock_single_C.004
Fra:1 Mem:88.32M (Peak 88.32M) | Time:00:00.03 | Syncing Role_rock_c.004
Fra:1 Mem:88.33M (Peak 88.33M) | Time:00:00.03 | Syncing rock_single_C.005
Fra:1 Mem:88.34M (Peak 88.34M) | Time:00:00.03 | Syncing Role_rock_c.005
Fra:1 Mem:88.34M (Peak 88.34M) | Time:00:00.03 | Syncing rock_single_C.006
Fra:1 Mem:88.35M (Peak 88.35M) | Time:00:00.03 | Syncing Role_rock_c.006
Fra:1 Mem:88.36M (Peak 88.36M) | Time:00:00.03 | Syncing rock_single_C.007
Fra:1 Mem:88.37M (Peak 88.37M) | Time:00:00.03 | Syncing Role_rock_c.007
Fra:1 Mem:88.37M (Peak 88.37M) | Time:00:00.03 | Syncing rock_single_C.008
Fra:1 Mem:88.38M (Peak 88.38M) | Time:00:00.03 | Syncing Role_rock_c.008
Fra:1 Mem:88.39M (Peak 88.39M) | Time:00:00.03 | Syncing rock_single_C.009
Fra:1 Mem:88.40M (Peak 88.40M) | Time:00:00.03 | Syncing Role_rock_c.009
Fra:1 Mem:88.40M (Peak 88.40M) | Time:00:00.03 | Syncing rock_single_C.010
Fra:1 Mem:88.41M (Peak 88.41M) | Time:00:00.03 | Syncing Role_rock_c.010
Fra:1 Mem:88.42M (Peak 88.42M) | Time:00:00.03 | Syncing CampHearthLog_0
Fra:1 Mem:88.43M (Peak 88.43M) | Time:00:00.03 | Syncing CampHearthLog_1
Fra:1 Mem:88.44M (Peak 88.44M) | Time:00:00.03 | Syncing CampHearthFlame
Fra:1 Mem:88.44M (Peak 88.44M) | Time:00:00.03 | Syncing CampHearthWarmLight
Fra:1 Mem:88.45M (Peak 88.45M) | Time:00:00.03 | Syncing tent
Fra:1 Mem:88.47M (Peak 88.47M) | Time:00:00.03 | Syncing camp__tent
Fra:1 Mem:88.47M (Peak 88.47M) | Time:00:00.03 | Syncing flag_red
Fra:1 Mem:88.48M (Peak 88.48M) | Time:00:00.03 | Syncing camp__flag_red
Fra:1 Mem:88.49M (Peak 88.49M) | Time:00:00.03 | Syncing crate_A_big
Fra:1 Mem:88.51M (Peak 88.51M) | Time:00:00.03 | Syncing camp__crate_big
Fra:1 Mem:88.51M (Peak 88.51M) | Time:00:00.03 | Syncing crate_A_small
Fra:1 Mem:88.54M (Peak 88.54M) | Time:00:00.03 | Syncing camp__crate_small
Fra:1 Mem:88.54M (Peak 88.54M) | Time:00:00.03 | Syncing resource_lumber
Fra:1 Mem:88.57M (Peak 88.57M) | Time:00:00.03 | Syncing camp__lumber
Fra:1 Mem:88.58M (Peak 88.58M) | Time:00:00.03 | Syncing sack
Fra:1 Mem:88.59M (Peak 88.59M) | Time:00:00.03 | Syncing camp__sack
Fra:1 Mem:88.60M (Peak 88.60M) | Time:00:00.03 | Syncing barrel
Fra:1 Mem:88.63M (Peak 88.63M) | Time:00:00.04 | Syncing camp__barrel
Fra:1 Mem:88.64M (Peak 88.64M) | Time:00:00.04 | Syncing wheelbarrow
Fra:1 Mem:88.73M (Peak 88.73M) | Time:00:00.04 | Syncing camp__wheelbarrow
Fra:1 Mem:88.73M (Peak 88.73M) | Time:00:00.04 | Syncing ShelterPath
Fra:1 Mem:88.74M (Peak 88.74M) | Time:00:00.04 | Syncing building_home_A_green
Fra:1 Mem:92.90M (Peak 96.75M) | Time:00:00.05 | Syncing shelter__house_a
Fra:1 Mem:92.90M (Peak 96.75M) | Time:00:00.05 | Syncing AurelianVillageV4Sun
Fra:1 Mem:92.90M (Peak 96.75M) | Time:00:00.05 | Syncing VillageV4DesktopCamera
Fra:1 Mem:92.72M (Peak 96.75M) | Time:00:00.07 | Rendering 1 / 64 samples
Fra:1 Mem:90.52M (Peak 96.75M) | Time:00:09.20 | Rendering 26 / 64 samples
Fra:1 Mem:90.52M (Peak 96.75M) | Time:00:17.44 | Rendering 51 / 64 samples
Fra:1 Mem:90.52M (Peak 96.75M) | Time:00:21.73 | Rendering 64 / 64 samples
Saved: '/home/runner/work/_temp/pixel-nations-village-v4/render/desktop/stage-02-shelter.png'
Time: 00:22.44 (Saving: 00:00.34)

Fra:1 Mem:90.82M (Peak 90.82M) | Time:00:00.03 | Syncing AurelianContinuousTerrain
Fra:1 Mem:92.65M (Peak 92.65M) | Time:00:00.03 | Syncing RiverWater
Fra:1 Mem:92.66M (Peak 92.66M) | Time:00:00.03 | Syncing RoadApproach
Fra:1 Mem:92.68M (Peak 92.68M) | Time:00:00.03 | Syncing building_bridge_A
Fra:1 Mem:92.76M (Peak 92.76M) | Time:00:00.03 | Syncing Role_bridge
Fra:1 Mem:92.76M (Peak 92.76M) | Time:00:00.03 | Syncing tree_single_A
Fra:1 Mem:92.77M (Peak 92.77M) | Time:00:00.03 | Syncing Role_tree_a
Fra:1 Mem:92.78M (Peak 92.78M) | Time:00:00.03 | Syncing tree_single_B
Fra:1 Mem:92.81M (Peak 92.81M) | Time:00:00.03 | Syncing Role_tree_b
Fra:1 Mem:92.82M (Peak 92.82M) | Time:00:00.03 | Syncing tree_single_A.001
Fra:1 Mem:92.83M (Peak 92.83M) | Time:00:00.03 | Syncing Role_tree_a.001
Fra:1 Mem:92.83M (Peak 92.83M) | Time:00:00.03 | Syncing tree_single_B.001
Fra:1 Mem:92.87M (Peak 92.87M) | Time:00:00.03 | Syncing Role_tree_b.001
Fra:1 Mem:92.87M (Peak 92.87M) | Time:00:00.03 | Syncing tree_single_A.002
Fra:1 Mem:92.88M (Peak 92.88M) | Time:00:00.03 | Syncing Role_tree_a.002
Fra:1 Mem:92.89M (Peak 92.89M) | Time:00:00.03 | Syncing tree_single_B.002
Fra:1 Mem:92.92M (Peak 92.92M) | Time:00:00.03 | Syncing Role_tree_b.002
Fra:1 Mem:92.92M (Peak 92.92M) | Time:00:00.03 | Syncing tree_single_A.003
Fra:1 Mem:92.94M (Peak 92.94M) | Time:00:00.03 | Syncing Role_tree_a.003
Fra:1 Mem:92.94M (Peak 92.94M) | Time:00:00.03 | Syncing tree_single_B.003
Fra:1 Mem:92.97M (Peak 92.97M) | Time:00:00.03 | Syncing Role_tree_b.003
Fra:1 Mem:92.98M (Peak 92.98M) | Time:00:00.03 | Syncing rock_single_C
Fra:1 Mem:92.99M (Peak 92.99M) | Time:00:00.03 | Syncing Role_rock_c
Fra:1 Mem:92.99M (Peak 92.99M) | Time:00:00.03 | Syncing rock_single_E
Fra:1 Mem:93.01M (Peak 93.01M) | Time:00:00.03 | Syncing Role_rock_e
Fra:1 Mem:93.01M (Peak 93.01M) | Time:00:00.03 | Syncing rock_single_C.001
Fra:1 Mem:93.02M (Peak 93.02M) | Time:00:00.03 | Syncing Role_rock_c.001
Fra:1 Mem:93.03M (Peak 93.03M) | Time:00:00.03 | Syncing rock_single_E.001
Fra:1 Mem:93.04M (Peak 93.04M) | Time:00:00.03 | Syncing Role_rock_e.001
Fra:1 Mem:93.05M (Peak 93.05M) | Time:00:00.03 | Syncing rock_single_C.002
Fra:1 Mem:93.06M (Peak 93.06M) | Time:00:00.03 | Syncing Role_rock_c.002
Fra:1 Mem:93.06M (Peak 93.06M) | Time:00:00.03 | Syncing CampPath
Fra:1 Mem:93.07M (Peak 93.07M) | Time:00:00.03 | Syncing rock_single_C.003
Fra:1 Mem:93.08M (Peak 93.08M) | Time:00:00.03 | Syncing Role_rock_c.003
Fra:1 Mem:93.09M (Peak 93.09M) | Time:00:00.03 | Syncing rock_single_C.004
Fra:1 Mem:93.10M (Peak 93.10M) | Time:00:00.03 | Syncing Role_rock_c.004
Fra:1 Mem:93.10M (Peak 93.10M) | Time:00:00.03 | Syncing rock_single_C.005
Fra:1 Mem:93.11M (Peak 93.11M) | Time:00:00.03 | Syncing Role_rock_c.005
Fra:1 Mem:93.12M (Peak 93.12M) | Time:00:00.03 | Syncing rock_single_C.006
Fra:1 Mem:93.13M (Peak 93.13M) | Time:00:00.03 | Syncing Role_rock_c.006
Fra:1 Mem:93.13M (Peak 93.13M) | Time:00:00.03 | Syncing rock_single_C.007
Fra:1 Mem:93.14M (Peak 93.14M) | Time:00:00.03 | Syncing Role_rock_c.007
Fra:1 Mem:93.15M (Peak 93.15M) | Time:00:00.03 | Syncing rock_single_C.008
Fra:1 Mem:93.16M (Peak 93.16M) | Time:00:00.03 | Syncing Role_rock_c.008
Fra:1 Mem:93.16M (Peak 93.16M) | Time:00:00.03 | Syncing rock_single_C.009
Fra:1 Mem:93.17M (Peak 93.17M) | Time:00:00.03 | Syncing Role_rock_c.009
Fra:1 Mem:93.18M (Peak 93.18M) | Time:00:00.03 | Syncing rock_single_C.010
Fra:1 Mem:93.19M (Peak 93.19M) | Time:00:00.03 | Syncing Role_rock_c.010
Fra:1 Mem:93.19M (Peak 93.19M) | Time:00:00.03 | Syncing CampHearthLog_0
Fra:1 Mem:93.20M (Peak 93.20M) | Time:00:00.03 | Syncing CampHearthLog_1
Fra:1 Mem:93.21M (Peak 93.21M) | Time:00:00.03 | Syncing CampHearthFlame
Fra:1 Mem:93.22M (Peak 93.22M) | Time:00:00.03 | Syncing CampHearthWarmLight
Fra:1 Mem:93.23M (Peak 93.23M) | Time:00:00.03 | Syncing tent
Fra:1 Mem:93.24M (Peak 93.24M) | Time:00:00.03 | Syncing camp__tent
Fra:1 Mem:93.25M (Peak 93.25M) | Time:00:00.03 | Syncing flag_red
Fra:1 Mem:93.26M (Peak 93.26M) | Time:00:00.03 | Syncing camp__flag_red
Fra:1 Mem:93.26M (Peak 93.26M) | Time:00:00.03 | Syncing crate_A_big
Fra:1 Mem:93.28M (Peak 93.28M) | Time:00:00.03 | Syncing camp__crate_big
Fra:1 Mem:93.29M (Peak 93.29M) | Time:00:00.03 | Syncing crate_A_small
Fra:1 Mem:93.31M (Peak 93.31M) | Time:00:00.04 | Syncing camp__crate_small
Fra:1 Mem:93.32M (Peak 93.32M) | Time:00:00.04 | Syncing resource_lumber
Fra:1 Mem:93.35M (Peak 93.35M) | Time:00:00.04 | Syncing camp__lumber
Fra:1 Mem:93.35M (Peak 93.35M) | Time:00:00.04 | Syncing sack
Fra:1 Mem:93.37M (Peak 93.37M) | Time:00:00.04 | Syncing camp__sack
Fra:1 Mem:93.38M (Peak 93.38M) | Time:00:00.04 | Syncing barrel
Fra:1 Mem:93.41M (Peak 93.41M) | Time:00:00.04 | Syncing camp__barrel
Fra:1 Mem:93.42M (Peak 93.42M) | Time:00:00.04 | Syncing wheelbarrow
Fra:1 Mem:93.50M (Peak 93.50M) | Time:00:00.04 | Syncing camp__wheelbarrow
Fra:1 Mem:93.51M (Peak 93.51M) | Time:00:00.04 | Syncing ShelterPath
Fra:1 Mem:93.52M (Peak 93.52M) | Time:00:00.04 | Syncing building_home_A_green
Fra:1 Mem:93.65M (Peak 93.65M) | Time:00:00.04 | Syncing shelter__house_a
Fra:1 Mem:93.65M (Peak 93.65M) | Time:00:00.04 | Syncing FoodPath
Fra:1 Mem:93.66M (Peak 93.66M) | Time:00:00.04 | Syncing FoodFieldSoil
Fra:1 Mem:93.67M (Peak 93.67M) | Time:00:00.04 | Syncing FoodCropRow_0
Fra:1 Mem:93.68M (Peak 93.68M) | Time:00:00.04 | Syncing FoodCropRow_1
Fra:1 Mem:93.69M (Peak 93.69M) | Time:00:00.04 | Syncing FoodCropRow_2
Fra:1 Mem:93.70M (Peak 93.70M) | Time:00:00.04 | Syncing FoodCropRow_3
Fra:1 Mem:93.71M (Peak 93.71M) | Time:00:00.04 | Syncing FoodCropRow_4
Fra:1 Mem:93.72M (Peak 93.72M) | Time:00:00.04 | Syncing FoodCropRow_5
Fra:1 Mem:93.73M (Peak 93.73M) | Time:00:00.04 | Syncing FoodCropRow_6
Fra:1 Mem:93.73M (Peak 93.73M) | Time:00:00.04 | Syncing building_grain
Fra:1 Mem:93.77M (Peak 93.77M) | Time:00:00.04 | Syncing food__grain
Fra:1 Mem:93.78M (Peak 93.78M) | Time:00:00.04 | Syncing building_home_B_yellow
Fra:1 Mem:97.99M (Peak 101.79M) | Time:00:00.06 | Syncing food__house_b
Fra:1 Mem:97.99M (Peak 101.79M) | Time:00:00.06 | Syncing sack.001
Fra:1 Mem:98.01M (Peak 101.79M) | Time:00:00.06 | Syncing food__sack
Fra:1 Mem:98.02M (Peak 101.79M) | Time:00:00.06 | Syncing bucket_water
Fra:1 Mem:98.04M (Peak 101.79M) | Time:00:00.06 | Syncing food__bucket_water
Fra:1 Mem:98.04M (Peak 101.79M) | Time:00:00.06 | Syncing AurelianVillageV4Sun
Fra:1 Mem:98.04M (Peak 101.79M) | Time:00:00.06 | Syncing VillageV4DesktopCamera
Fra:1 Mem:97.79M (Peak 101.79M) | Time:00:00.07 | Rendering 1 / 64 samples
Fra:1 Mem:95.41M (Peak 101.79M) | Time:00:09.36 | Rendering 26 / 64 samples
Fra:1 Mem:95.41M (Peak 101.79M) | Time:00:17.73 | Rendering 51 / 64 samples
Fra:1 Mem:95.41M (Peak 101.79M) | Time:00:22.10 | Rendering 64 / 64 samples
Saved: '/home/runner/work/_temp/pixel-nations-village-v4/render/desktop/stage-03-food.png'
Time: 00:22.81 (Saving: 00:00.34)

Fra:1 Mem:95.51M (Peak 95.51M) | Time:00:00.03 | Syncing AurelianContinuousTerrain
Fra:1 Mem:97.33M (Peak 97.33M) | Time:00:00.03 | Syncing RiverWater
Fra:1 Mem:97.35M (Peak 97.35M) | Time:00:00.03 | Syncing RoadApproach
Fra:1 Mem:97.36M (Peak 97.36M) | Time:00:00.03 | Syncing building_bridge_A
